URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Fragmentation,Number Of Elements,Number Of Fragments
http://opencontext.org/subjects/66F25D03-AFE3-446E-B594-E2E5AD0FA214,https://n2t.net/ark:/28722/k2dr2pc8r,Bone N8a1213-29,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N8a,http://opencontext.org/subjects/4C2D46A1-AEA4-4309-E63B-0160A0D7EE1F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:37Z,Capra aegagrus,Capra aegagrus,fused metacarpal bones 3 and 4,Distal epiphysis fused,,1213,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Capra aegagrus,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/2540A464-C066-42EE-2C44-8731D3A5FF3A,https://n2t.net/ark:/28722/k2kp7tw3g,Bone J10b22-31,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:35Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/FEB85F17-2719-439E-861E-1308CC3D4BA3,https://n2t.net/ark:/28722/k2qf8jp64,Bone J10b22-33,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:35Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/F35D184D-1FD5-4EDA-838A-01B96CF05288,https://n2t.net/ark:/28722/k2m03z24r,Bone J9b22-110,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9b,,http://opencontext.org/subjects/174B286E-98A2-42D5-D629-81FED95C1BA2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:00:41Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/5D673D35-CBC9-4175-F986-877D3E413C90,https://n2t.net/ark:/28722/k22z12t8q,Bone J9b22-112,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9b,,http://opencontext.org/subjects/174B286E-98A2-42D5-D629-81FED95C1BA2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:00:41Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/6CC2B8A4-F210-44EE-7D0D-BB9DD66D6278,https://n2t.net/ark:/28722/k26q1sn1m,Bone J9b22-113,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9b,,http://opencontext.org/subjects/174B286E-98A2-42D5-D629-81FED95C1BA2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:00:41Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/527198C4-AA6F-46A4-055D-0F705AA5E9AF,https://n2t.net/ark:/28722/k2zp3w50b,Bone K10a22-43,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K10a,,http://opencontext.org/subjects/3676B8E1-B058-455F-915A-3581B49B1598,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:25Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/AEBAB655-E325-4A6B-4317-AA89E09027A0,https://n2t.net/ark:/28722/k2db81401,Bone L6a31-21,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XII,Square L6a,,http://opencontext.org/subjects/7C0B7EED-76A8-489F-8EDA-9D18B3DD0D72,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:06:56Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,31,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/6635E1BE-683F-4DC1-88B2-46C6ED90E6E1,https://n2t.net/ark:/28722/k22b90r3d,Bone N7c20-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:23Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,20,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/A59480DA-B2B8-48F3-851C-53D32DD48C0D,https://n2t.net/ark:/28722/k2cn6z34q,Bone N7c20-2,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:23Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,20,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/2FE75887-27DA-4110-A454-CD2CD6CABD2C,https://n2t.net/ark:/28722/k2cf9pm08,Bone N8c20-37,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N8c,http://opencontext.org/subjects/54B2BF47-AC45-486A-78E2-2DE13496F6D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:09:03Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/6C78161F-24B4-4902-C11A-B7311DD34BB4,https://n2t.net/ark:/28722/k2s756q5c,Bone K5c10-29,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:28Z,Capra aegagrus,Capra aegagrus,fused metacarpal bones 3 and 4,Distal epiphysis unfused,,10,Separate,"> 1/4, but < 1/2",Complete,Unfused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Capra aegagrus,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/46AF742A-1347-420D-4A88-63BB026DBA2C,https://n2t.net/ark:/28722/k2h12vc71,Bone K9b22-20,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9b,,http://opencontext.org/subjects/2591D244-80DB-4BA4-311D-D3D6BC4159D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:33Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/246310B7-97B6-4CA2-7414-3DE2DAB1BA4A,https://n2t.net/ark:/28722/k27940z99,Bone J9d21-75,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9d,,http://opencontext.org/subjects/67A1F8BC-00F1-4965-C363-ED5EFC3679DD,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:07Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,21,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/67A67F23-6AD9-4E17-6631-5C762F0AB877,https://n2t.net/ark:/28722/k2sb3x358,Bone J8c22-33,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:52Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/089713D9-29F4-4589-7A4F-25C67D0C9657,https://n2t.net/ark:/28722/k2765fv3s,Bone L5d30-106,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L5d,,http://opencontext.org/subjects/5B04315C-289A-4366-C434-67945FD9378E,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:06:37Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,30,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/6B600B0B-AC88-41BB-1E1E-356A96860A43,https://n2t.net/ark:/28722/k21g0p813,Bone I9b20-13,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:26Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/2C9D9961-A3DC-423F-8EBC-C7675A1F8989,https://n2t.net/ark:/28722/k29p2wb47,Bone K9d21-5,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9d,,http://opencontext.org/subjects/1B851193-AED7-485C-C150-86411E662EF4,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:48Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,21,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/3020ACAE-9761-4D69-90E8-A7D65994C46A,https://n2t.net/ark:/28722/k2gm81t68,Bone J5c11-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:24Z,"Dama dama (Linnaeus, 1758)",Dama dama,mandible,,,11,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Left,Dama dama,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/39AB0453-DB28-4EE9-77D3-801E48585F64,https://n2t.net/ark:/28722/k2xd0wb87,Bone I9b20-5,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:25Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/BB7B5808-EF12-45F6-4395-3A34EE9A76A5,https://n2t.net/ark:/28722/k2d799r0r,Bone I9b20-8,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:25Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/DEA89B7F-4101-4BCC-7D10-550B9C855B36,https://n2t.net/ark:/28722/k28g8kx5h,Bone I9b20-9,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:26Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/A12344E8-5E6A-491C-1032-0FFB44B03B23,https://n2t.net/ark:/28722/k26d5pg5g,Bone K9c21-24,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9c,,http://opencontext.org/subjects/785D5F8F-16D0-4E84-1365-B8C290FC4979,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:38Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fusing,,21,Separate,"> 1/4, but < 1/2",Complete,Fusing,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/D5828C83-36E7-40D4-B8CB-E11B664FC0CA,https://n2t.net/ark:/28722/k23r0pz2x,Bone J10b22-32,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:35Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/98F11780-C887-42FE-1248-E795583BBB1E,https://n2t.net/ark:/28722/k2g73cj3p,Bone J9b20-15,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J9b,,http://opencontext.org/subjects/143180F9-3FAA-4C63-509C-F41AEC2A49F7,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:00:13Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/6D6834EE-6DBE-4439-C2C5-D2E567AFB24A,https://n2t.net/ark:/28722/k26q1xx49,Bone J9b20-16,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J9b,,http://opencontext.org/subjects/143180F9-3FAA-4C63-509C-F41AEC2A49F7,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:00:13Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/240B805C-6E7A-4FB6-6ECE-01AF6C22DF09,https://n2t.net/ark:/28722/k2sf2mg35,Bone I8d22-95,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square I8d,,http://opencontext.org/subjects/71395B99-4777-4B7D-5546-68652F19C8E9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:56:17Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/59592E37-EC7C-4CAE-3550-975384593881,https://n2t.net/ark:/28722/k2z60hg39,Bone I9b20-7,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:25Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/2F8D7B39-3DE9-4C29-1C08-4AEF0319A37F,https://n2t.net/ark:/28722/k26h4cw0c,Bone K5c10-17,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:24Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,10,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Not applicable,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/EAE3F6C6-2D83-4FB9-444C-C320822F9570,https://n2t.net/ark:/28722/k2pg1ht1g,Bone K5c10-18,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:25Z,Ovis orientalis,Ovis orientalis,fused metatarsal bones 3 and 4,Distal epiphysis fused,,10,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Not applicable,Right,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/AE32FAB2-64DC-4E57-43D9-81E63262537C,https://n2t.net/ark:/28722/k2rv0jf3z,Bone I9b20-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:25Z,Ovis orientalis,Ovis orientalis,fused metacarpal bones 3 and 4,Distal epiphysis fused,,20,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Left,Ovis orientalis,Levent Atici,End only,1,1
