URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fragmentation,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Number Of Elements,Number Of Fragments
"http://opencontext.org/subjects/50D2C108-AD96-4BDD-BED2-D81009778B8E","https://n2t.net/ark:/28722/k2np21w26","Bone D1418-261","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:16Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/C42E39E9-7CB3-4DC0-1B6A-1D6164EDBED8","https://n2t.net/ark:/28722/k2d799n9r","Bone D1418-262","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:16Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/663D0576-FB90-4A30-73A5-D469EF9D2650","https://n2t.net/ark:/28722/k2222wh81","Bone D1418-230","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:12Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","105"
"http://opencontext.org/subjects/159378D6-885F-404A-DA83-360B875617CD","https://n2t.net/ark:/28722/k2xd0w85w","Bone D1418-231","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:12Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","36"
"http://opencontext.org/subjects/655A04CA-4426-40F3-0546-E75B9C1A820C","https://n2t.net/ark:/28722/k2sn05g14","Bone D1418-232","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:12Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","12"
"http://opencontext.org/subjects/68EE0645-76C0-4E6C-D479-F8D996244A2A","https://n2t.net/ark:/28722/k2nv9fn7t","Bone D1418-233","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:13Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","8"
"http://opencontext.org/subjects/0AE74BC6-0010-44ED-804C-E32CF5CA4D80","https://n2t.net/ark:/28722/k2j38qv4g","Bone D1418-234","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:13Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","20"
"http://opencontext.org/subjects/DE9BBCAD-B0E9-4DA2-BE34-7D06517E5B75","https://n2t.net/ark:/28722/k2db81223","Bone D1418-235","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:13Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","36"
"http://opencontext.org/subjects/02F10089-AE7F-45AB-4FE5-31F2601B532C","https://n2t.net/ark:/28722/k2q52kr7w","Bone G1319-2227","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:34Z","Sheep/goat","Sheep or goat","thoracic vertebra","","","19","Separate","1/2","Complete but broken","Not applicable","Not applicable","Not applicable","Thoracic vertebra","No pathology","Vertebral arch","Nonidentified","Central","Ovis/Capra","Levent Atici","23","23"
"http://opencontext.org/subjects/CD611604-1D5D-41EA-974F-7BADF4F82ECD","https://n2t.net/ark:/28722/k25b03f0p","Bone G1319-2210","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:31Z","Sheep/goat","Sheep or goat","cervical vertebra 1","","","19","Separate","> 1/4, but < 1/2","> 1/4, but < 1/2","Not applicable","Not applicable","Not applicable","Atlas","No pathology","Vertebral arch","Nonidentified","Central","Ovis/Capra","Levent Atici","2","4"
"http://opencontext.org/subjects/2DE4E624-E133-4771-CD52-1C817C7439F2","https://n2t.net/ark:/28722/k2bz65m94","Bone G1319-2222","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:33Z","Sheep/goat","Sheep or goat","cervical vertebra","","","19","Separate","1/2","Complete but broken","Not applicable","Not applicable","Not applicable","Cervical vertebra","No pathology","Vertebral body","Nonidentified","Central","Ovis/Capra","Levent Atici","2","2"
"http://opencontext.org/subjects/B21DD71C-A1F5-487A-2234-016E0305E3D0","https://n2t.net/ark:/28722/k23f4r15h","Bone G1319-2223","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:33Z","Sheep/goat","Sheep or goat","cervical vertebra","","","19","Separate","1/2","Complete but broken","Not applicable","Not applicable","Not applicable","Cervical vertebra","No pathology","Vertebral body","Nonidentified","Central","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/D055DE1A-63AB-491F-CCD3-42031BD1645C","https://n2t.net/ark:/28722/k2hh6hh8h","Bone D1418-902","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:50Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","216"
"http://opencontext.org/subjects/5CBD7DD3-0804-46DC-B1D9-D43A3ADD9BB1","https://n2t.net/ark:/28722/k28052x3c","Bone D1418-903","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:50Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","21"
"http://opencontext.org/subjects/65D14AD6-4F6E-4673-115E-1C0D56771E52","https://n2t.net/ark:/28722/k2474c372","Bone D1418-904","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:50Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","19"
"http://opencontext.org/subjects/458DDA17-A53E-4776-1129-7456BF307AAA","https://n2t.net/ark:/28722/k2vq2xn7f","Bone D1418-905","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:50Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","3"
"http://opencontext.org/subjects/33CE887D-EC15-4BAE-43B4-A93DD6130998","https://n2t.net/ark:/28722/k20g3n92f","Bone D1418-906","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:50Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","3"
"http://opencontext.org/subjects/A4D93D3C-DE69-4F9A-6545-A75ABEF87BFB","https://n2t.net/ark:/28722/k2m906f2k","Bone D1418-908","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:51Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","13"
"http://opencontext.org/subjects/390494CB-08DB-41BD-B549-BB567BF8B333","https://n2t.net/ark:/28722/k2gh9gn1b","Bone D1418-909","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:51Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","25"
"http://opencontext.org/subjects/DD1A5649-CDAC-4E4D-658A-64ECA14167EB","https://n2t.net/ark:/28722/k2377b65v","Bone D1418-910","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:51Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","172"
"http://opencontext.org/subjects/C8EDD3E3-2547-4BDD-ED0F-4B01659A5241","https://n2t.net/ark:/28722/k2zc7x740","Bone G1317-408","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square G13","http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:52:46Z","Sheep/goat","Sheep or goat","innominate bone","","","17","Separate","< 1/4 of estimated size","> 1/4, but < 1/2","Corpus","Not applicable","Not applicable","Pelvis","No pathology","Pelvic blade","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/FE9E3803-F91D-4CBA-2DB0-43D854A96813","https://n2t.net/ark:/28722/k2sb4294h","Bone D1418-636","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:10Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","6"
"http://opencontext.org/subjects/C6F7C59D-1E25-4579-B17D-D9C755B0202A","https://n2t.net/ark:/28722/k2x34s40v","Bone D1418-637","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:10Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","3"
"http://opencontext.org/subjects/5C1BE44D-601B-494B-934B-30DCB109EA52","https://n2t.net/ark:/28722/k2nk3bh0c","Bone D1418-638","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:10Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","5"
"http://opencontext.org/subjects/297FF7F9-0E3F-4EFE-C2C5-B8B21683988F","https://n2t.net/ark:/28722/k2gq6wf8x","Bone G1317-158","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square G13","http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:52:09Z","Sheep/goat","Sheep or goat","fused tarsals 2 and 3","","","17","Separate","Complete","Complete","Complete","Not applicable","Not applicable","Os tarsale II + III","No pathology","Not applicable","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","3","3"
"http://opencontext.org/subjects/7666D8A9-BA8D-40C5-B94F-7562A0344871","https://n2t.net/ark:/28722/k2jq0z622","Bone D1418-472","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:46Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/DAC06742-A378-494C-D2FC-9C1CA6578D0A","https://n2t.net/ark:/28722/k2w66fm3x","Bone D1418-455","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:43Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/DF9B5A0E-74D3-45E4-3A49-91F67CB987B8","https://n2t.net/ark:/28722/k21z4647r","Bone D1418-607","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","3"
"http://opencontext.org/subjects/DBA69A6F-1D73-4DCA-1626-5526CC8ECA91","https://n2t.net/ark:/28722/k2x63gh35","Bone D1418-608","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","2"
"http://opencontext.org/subjects/34AC80E2-AAD1-490C-F8B4-3B3835AC3435","https://n2t.net/ark:/28722/k2sf2rq0h","Bone D1418-609","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","38"
"http://opencontext.org/subjects/0492DF98-49C7-4C58-FB37-653BFAFB9577","https://n2t.net/ark:/28722/k2j101g70","Bone D1418-610","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","12"
"http://opencontext.org/subjects/E6AE1ADC-9B3B-42EA-C0B3-BF96789DEED0","https://n2t.net/ark:/28722/k24q7w21w","Bone D1418-612","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","70"
"http://opencontext.org/subjects/EE97A769-6CAF-4833-A637-5D7BC5EAC48F","https://n2t.net/ark:/28722/k20z7579g","Bone D1418-613","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","116"
"http://opencontext.org/subjects/083A74EF-EA1E-45CF-993C-82732F8EA7D2","https://n2t.net/ark:/28722/k28g8kv5m","Bone D1418-614","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","36"
"http://opencontext.org/subjects/3EECD0B8-B4E8-4424-198E-2FF9F13A3A77","https://n2t.net/ark:/28722/k2rj4f630","Bone D1418-615","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:06Z","Sheep/goat","Sheep or goat","bone","","","18","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","55"
"http://opencontext.org/subjects/DB9F88A0-A63D-42CB-651C-B8F9B9E8A753","https://n2t.net/ark:/28722/k2k35rs07","Bone F1420-42","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:47:28Z","Sheep/goat","Sheep or goat","bone","","","20","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/38890388-E68A-44EC-9174-BC805663ADFC","https://n2t.net/ark:/28722/k2154k171","Bone F1420-43","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:47:28Z","Sheep/goat","Sheep or goat","bone","","","20","Separate","Nonidentified","Not applicable","Shaft","Not applicable","Not applicable","Nonidentified long bone shaft fragment","No pathology","Shaft","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","0","1"
